_id,District,Name (English),Name (Chinese),School Type,Level,Address,Phone,Email,Country,Link
{'$oid': '450e2e4da1a0e5d1110b88d3'},Kwai Tsing,Cho Yiu Catholic Primary School,祖堯天主教小學,Aided,Primary,"10 King Cho Road, Cho Yiu Chuen, Kwai Chung, N.T.",27423701,info@cycps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=153&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D15%26sort_id%3D-1
{'$oid': '18da724fee114a14205417a4'},Kwai Tsing,C.N.E.C. Ta Tung School,中華傳道會許大同學校,Aided,Primary,"Estate School No. 1, Kwai Hing Estate, Kwai Chung, N.T.",24219159,info@cnectt.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=169&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D15%26sort_id%3D-1
{'$oid': '84a9d6b528b0633d14d83e3a'},Kwai Tsing,E.L.C.H.K. Kwai Shing Lutheran Primary School,基督教香港信義會葵盛信義學校,Aided,Primary,"Kwai Shing East Estate, Kwai Chung, N.T.",24225187,kslps@kslps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=171&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D15%26sort_id%3D-1
{'$oid': '485f2bf0d20a6f83f79ab8df'},Kwai Tsing,S.K.H. Chu Yan Primary School,聖公會主恩小學,Aided,Primary,"Estate School No. 2, Kwai Shing Estate, Kwai Shing, N.T.",24201915,info@chuyan.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=152&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D15%26sort_id%3D-1
{'$oid': 'd02bd6a6fdde78d640cf2ea7'},Kwai Tsing,S.K.H. Yan Laap Memorial Primary School,聖公會仁立紀念小學,Aided,Primary,"13 Sheung Kok Street, Kwai Chung, N.T.",24286600,mail@ylm.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=154&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D15%26sort_id%3D-1
{'$oid': '8f25d33f3262756be1685eaa'},Kwai Tsing,S.K.H. Yan Laap Primary School,聖公會仁立小學,Aided,Primary,"399 Kwai Shing Circuit, Kwai Chung, N.T.",24207986,ylp-mail@yanlaap.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=173&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D15%26sort_id%3D-1
{'$oid': '37a5b8319e83ada986911dcf'},Kwai Tsing,S.R.B.C.E.P.S.A. Lu Kwong Fai Memorial School,柏立基教育學院校友會盧光輝紀念學校,Aided,Primary,"221 Kwai Shing Circuit, Kwai Chung, N.T.",24290452,info@lkfms.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=172&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D15%26sort_id%3D-1
{'$oid': 'efbe4fb831324c6174fcd737'},Kwai Tsing,C.N.E.C. Lui Ming Choi Primary School,中華傳道會呂明才小學,Aided,Primary,"Cheung Fat Estate, Tsing Yi, N.T.",24977557,email@cneclmc.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=156&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D15%26sort_id%3D-1
{'$oid': '08e5206f927347838c6f3493'},Kwai Tsing,Po Leung Kuk Castar Primary School,保良局世德小學,Aided,Primary,"Tsing Luk Street, Tsing Yi, N.T.",24363923,info@plkcastar.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=176&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D15%26sort_id%3D-1
{'$oid': 'd496a8f09fc0d8f8d2f7a1d5'},Kwai Tsing,Po Leung Kuk Chan Yat Primary School,保良局陳溢小學,Aided,Primary,"Estate Primary School No.2, Cheung Hong Estate, Tsing Yi, N.T.",24976073,cy@plkcy.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=158&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D15%26sort_id%3D-1
{'$oid': 'dedc050aad7bdbd2f0c2dc8f'},Kwai Tsing,S.K.H. Ho Chak Wan Primary School,聖公會何澤芸小學,Aided,Primary,"Cheung Hang Estate, Tsing Yi, N.T.",24322789,info@skhhcw.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=159&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D15%26sort_id%3D-1
{'$oid': '80e174f39b0f48fa3deb15a1'},Kwai Tsing,S.K.H. Tsing Yi Chu Yan Primary School,聖公會青衣主恩小學,Aided,Primary,"Cheung Wang Estate, Tsing Yi, N.T.",24332225,info@tycy.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=160&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D15%26sort_id%3D-1
{'$oid': '3900d4a557f068548d26df97'},Kwai Tsing,S.K.H. Tsing Yi Estate Ho Chak Wan Primary School,聖公會青衣邨何澤芸小學,Aided,Primary,"3 Tsing Luk Street, Tsing Yi, N.T.",24327331,info@tyehcw.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=177&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D15%26sort_id%3D-1
{'$oid': '7194f58953b76170e9a0b4af'},Kwai Tsing,Tsing Yi Trade Association Primary School,青衣商會小學,Aided,Primary,"12 Ching Hong Road, Cheung Hong Estate, Tsing Yi, N.T.",24979288,info@tytaps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=161&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D15%26sort_id%3D-1
{'$oid': 'c6aab74948129dd3253e0635'},Kwai Tsing,Tsuen Wan Trade Association Primary School,荃灣商會學校,Aided,Primary,"Phase 1, Tsing Yi Estate, Tsing Yi, N.T.",24977911,schoolmail@twtaps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=180&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D15%26sort_id%3D-1
{'$oid': '16e4223954ccf13454fe7917'},Kwai Tsing,TWGHs Chow Yin Sum Primary School,東華三院周演森小學,Aided,Primary,"8 Tsing Chin Street, Tsing Yi, N.T.",24331081,cysps@tungwah.org.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=178&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D15%26sort_id%3D-1
{'$oid': 'c0486c3ad56da8924e7cf41b'},Kwai Tsing,TWGHs Wong See Sum Primary School,東華三院黃士心小學,Aided,Primary,"Cheung On Estate, Tsing Yi, N.T.",24978784,wssps@tungwah.org.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=179&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D15%26sort_id%3D-1
{'$oid': 'b2c900385ae7bf22df1d79af'},Kwai Tsing,Y.C.H. Chiu Tsang Hok Wan Primary School,仁濟醫院趙曾學韞小學,Aided,Primary,"Estate Primary School, Tsing Yi Estate Phase II, Tsing Yi, N.T.",24331788,info@ychcthwps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=181&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D15%26sort_id%3D-1
{'$oid': 'd90cfa03cab5c5ec9551706b'},Kwai Tsing,TWGHs Ko Ho Ning Memorial Primary School,東華三院高可寧紀念小學,Aided,Primary,"Lai Yiu Estate, Kwai Chung, N.T.",27450511,mail@twghkhnmp.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=174&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D15%26sort_id%3D-1
{'$oid': '00ab2ddbd18dfa5aea3b6c2b'},Kwai Tsing,Delia (Man Kiu) English Primary School,地利亞（閩僑）英文小學,DSS,Primary,"Estate Primary School No. 2, Cheung On Estate Phase II, Tsing Yi, N.T.",24325123,ty@deliagroup.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=162&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D15%26sort_id%3D-1
{'$oid': 'ea0aadc4ad96c5d3e68f60fa'},Tsuen Wan,C.C.C. Chuen Yuen First Primary School,中華基督教會全完第一小學,Aided,Primary,"36 WING SHUN STREET, TSUEN WAN, N.T. (EXCLUDING 2/F VISUAL ARTS ROOM)",24900336,info@cyf.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=388&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D16%26sort_id%3D-1
{'$oid': '0cee70251afb7a1e8efecbd1'},Tsuen Wan,C.C.C. Kei Wai Primary School,中華基督教會基慧小學,Aided,Primary,"167-185 Tsuen King Circuit, Tsuen Wan, N.T.",24980383,info@kws.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=389&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D16%26sort_id%3D-1
{'$oid': '374b748b1df5c9f9d5a019d2'},Tsuen Wan,C.C.C. Kei Wai Primary School (Ma Wan),中華基督教會基慧小學（馬灣）,Aided,Primary,"12 Pak Lam Road, Ma Wan, Tsuen Wan, N.T.",29863111,info@kwmwps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=390&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D16%26sort_id%3D-1
{'$oid': 'd8353e8f6d7b140829af25be'},Tsuen Wan,Chai Wan Kok Catholic Primary School,柴灣角天主教小學,Aided,Primary,"2-10 On Yin Street, Tsuen Wan, N.T.",24903490,cwk@cwk.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=392&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D16%26sort_id%3D-1
{'$oid': '379d2e5055520b8b3da4e3bb'},Tsuen Wan,Emmanuel Primary School,靈光小學,Aided,Primary,"13 Miles, Castle Peak Road, Sham Tseng, N.T.",24910256,info2us@emm.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=393&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D16%26sort_id%3D-1
{'$oid': '133fac1b7d1c8e5b552ddb15'},Tsuen Wan,H.K.T.A. The Yuen Yuen Institute Shek Wai Kok Primary School,香港道教聯合會圓玄學院石圍角小學,Aided,Primary,"Estate Primary School No. 2, Shek Wai Kok Estate, Tsuen Wan, N.T.",24165447,swk@mail.swk.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=394&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D16%26sort_id%3D-1
{'$oid': 'd911fcf1192dc70375d5a5e7'},Tsuen Wan,Hoi Pa Street Government Primary School,海壩街官立小學,Gov't,Primary,"1 Kai Chi Close, Tsuen Wan, N.T.",24902828,hoipa@hpsgps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=384&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D16%26sort_id%3D-1
{'$oid': 'a74b7116c2bc8e44c9a60ecc'},Tsuen Wan,Holy Cross Lutheran School,路德會聖十架學校,Aided,Primary,"31 Lo Tak Court, Tsuen Wan, N.T.",24157878,hcls@hcls.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=395&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D16%26sort_id%3D-1
{'$oid': 'fdd589665522b0fddeefe9dd'},Tsuen Wan,Hong Kong Baptist Convention Primary School,香港浸信會聯會小學,Aided,Primary,"Belvedere Garden, 2 Lai Shun Road, Tsuen Wan, N.T.",24932494,school@hkbcps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=385&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D16%26sort_id%3D-1
{'$oid': 'a949699e5a8ca6cc8a3da0f2'},Tsuen Wan,Kwai-ming Wu Memorial School of The Precious Blood,寶血會伍季明紀念學校,Aided,Primary,"Luk Yeung Sun Chuen, 22-66 Wai Tsuen Road, Tsuen Wan, N.T.",24988911,info@kmw.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=403&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D16%26sort_id%3D-1
{'$oid': '5853675b01375d9006f079b9'},Tsuen Wan,Mary of Providence Primary School,天佑小學,Aided,Primary,"68 Ho Pui Street, Tsuen Wan, N.T.",24922929,info@mpschool.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=404&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D16%26sort_id%3D-1
{'$oid': '0795d5d184a51a565722e002'},Tsuen Wan,Shak Chung Shan Memorial Catholic Primary School,天主教石鐘山紀念小學,Aided,Primary,"39 Wing Shun Street, Riviera Gardens, Tsuen Wan, New Territories.",24086373,info@scs.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=396&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D16%26sort_id%3D-1
{'$oid': '218cc30d535afe558f8adfb2'},Tsuen Wan,Sham Tseng Catholic Primary School,深井天主教小學,Aided,Primary,"37 Castle Peak Road, Sham Tseng, Tsuen Wan, New Territories",24903912,sch@stcpri.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=391&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D16%26sort_id%3D-1
{'$oid': '92a68c9ae432d8bfab3b4897'},Tsuen Wan,Si Yuan School of the Precious Blood,寶血會思源學校,Aided,Primary,"2 Shing Mun Road,Tsuen Wan, N.T.",35906061,sys@sys.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=386&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D16%26sort_id%3D-1
{'$oid': '6f2d55b861655b393d7dbfd4'},Tsuen Wan,Tsuen Wan Catholic Primary School,荃灣天主教小學,Aided,Primary,"37-41 Tak Wah Street, Tsuen Wan, N.T.",24923460,info@twcps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=397&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D16%26sort_id%3D-1
{'$oid': '52560df75741246fd8aa86e8'},Tsuen Wan,Tsuen Wan Chiu Chow Public School,荃灣潮州公學,Aided,Primary,"80 Hoi Pa Street, Tsuen Wan, N.T.",24905410,info@twccps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=387&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D16%26sort_id%3D-1
{'$oid': '12d35bf67589e40a2d99a5b5'},Tsuen Wan,Tsuen Wan Government Primary School,荃灣官立小學,Gov't,Primary,"600 Castle Peak Road, Area 2, Tsuen Wan, N.T.",24156313,twgps@edb.gov.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=398&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D16%26sort_id%3D-1
{'$oid': '5d7514528f4f8df6e60de6fd'},Tsuen Wan,Tsuen Wan Public Ho Chuen Yiu Memorial Primary School,荃灣公立何傳耀紀念小學,Aided,Primary,"Estate Primary School No. 1, Shek Wai Kok Estate, Tsuen Wan, N.T.",24169596,info@hcy.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=399&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D16%26sort_id%3D-1
{'$oid': 'b1fee944b932d06c4410574a'},Tuen Mun,C.C.C. Hoh Fuk Tong Primary School,中華基督教會何福堂小學,Aided,Primary,"41 Lung Mun Road, Tuen Mun, N.T.",24597156,info@hft.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=334&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D17%26sort_id%3D-1
{'$oid': 'eafc6af62ed9e1e199b66409'},Tuen Mun,C.C.C. Mong Wong Far Yok Memorial Primary School,中華基督教會蒙黃花沃紀念小學,Aided,Primary,"Estate School, Tin King Estate, Area 1, Tuen Mun, N.T.",24563678,info@cccmwfys.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=335&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D17%26sort_id%3D-1
{'$oid': '6128313871455d7c86aadedf'},Tuen Mun,F.D.B.W.A. Chow Chin Yau School,五邑鄒振猷學校,Aided,Primary,"Siu Shan Court, Butterfly Estate, Tuen Mun, N.T.",24671882,mail@fdccys.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=336&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D17%26sort_id%3D-1
{'$oid': 'a6aabc5b8f691b9ef7868829'},Tuen Mun,H.K.E.C.A. Wu Si Chong Memorial School,僑港伍氏宗親會伍時暢紀念學校,Aided,Primary,"Estate Primary School, Kin Sang Estate, Tuen Mun, N.T.",24544122,hkeca@wusichong.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=337&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D17%26sort_id%3D-1
{'$oid': 'a419b7221b2156794eebb5e7'},Tuen Mun,H.K.R.S.S. Tuen Mun Primary School,香港紅卍字會屯門卍慈小學,Aided,Primary,"Leung King Estate, Area 1, Tuen Mun, N.T.",24611968,mail@hkrsstmps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=338&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D17%26sort_id%3D-1
{'$oid': 'c1725bef05acede0059d6da8'},Tuen Mun,L.K.W.F.S. Ltd. Lau Tak Yung Memorial Primary School,世界龍岡學校劉德容紀念小學,Aided,Primary,"Standard Primary School, 263 Wu Chui Road, Tuen Mun, N.T.",24045333,office@ltyschool.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=339&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D17%26sort_id%3D-1
{'$oid': '2adffb4b26883a8426393c5c'},Tuen Mun,Lok Sin Tong Leung Wong Wai Fong Memorial School,樂善堂梁黃蕙芳紀念學校,Aided,Primary,"Shan King Estate, Area 7 & 8, Tuen Mun",24666712,info@lstlwwf.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=330&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D17%26sort_id%3D-1
{'$oid': '0d84ada00b1db5ad90692e51'},Tuen Mun,Lutheran Tsang Shing Siu Leun School,香港路德會增城兆霖學校,Aided,Primary,"Estate Primary School No. 5, Phase III, Butterfly Estate, Area 28, Tuen Mun, N.T.",24665885,info@siuleunsch.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=359&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D17%26sort_id%3D-1
{'$oid': '8209f47d5c45ef59d7caa437'},Tuen Mun,P.L.K. Fong Wong Kam Chuen Primary School,保良局方王錦全小學,Aided,Primary,"Leung King Estate, Tuen Mun, N.T.",24661882,general@eclass.plkfwkc.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=360&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D17%26sort_id%3D-1
{'$oid': 'e65a5955ae3d8e75b488ba32'},Tuen Mun,P.L.K. Leung Chow Shun Kam Primary School,保良局梁周順琴小學,Aided,Primary,"No. 1, Wu Fai Street, Wu King Estate, Tuen Mun, N.T.",24678107,plklcskoffice@plklcsk.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=340&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D17%26sort_id%3D-1
{'$oid': '736329f19979768d37f88e5c'},Tuen Mun,P.L.K. Vicwood K.T. Chong No. 2 Primary School,保良局莊啟程第二小學,Aided,Primary,"2 Leung Choi Lane, Tuen Mun, New Territories",24621722,mail@plkvktc2.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=332&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D17%26sort_id%3D-1
{'$oid': 'db71488fb7ce696b258990d4'},Tuen Mun,Po Leung Kuk Horizon East Primary School,保良局志豪小學,Aided,Primary,"3 Hing Fu Street, Tuen Mun",27020707,plkheps@plkheps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=342&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D17%26sort_id%3D-1
{'$oid': '7c038c3274e7b39d47414560'},Tuen Mun,S.R.B.C.E.P.S.A. Ho Sau Ki School,柏立基教育學院校友會何壽基學校,Aided,Primary,"Estate School No. 1, Tin King Estate, Tuen Mun, N.T.",24556111,info@hosauki.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=343&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D17%26sort_id%3D-1
{'$oid': 'c98e676a10d01d0b959f24b4'},Tuen Mun,Taoist Ching Chung Primary School,道教青松小學,Aided,Primary,"Shan King Estate, Tuen Mun, N.T.",24651222,email@tccps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=328&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D17%26sort_id%3D-1
{'$oid': 'ce3cef21c63a527f8da5f6aa'},Tuen Mun,Taoist Ching Chung Primary School (Wu King Estate),道教青松小學（湖景邨）,Aided,Primary,"Estate Primary School No. 1, Phase 1, Wu King Estate Area 28, Tuen Mun, N.T.",24652881,office@tccpswke.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=329&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D17%26sort_id%3D-1
{'$oid': 'dbf8092ca63baf58284eeeae'},Tuen Mun,Toi Shan Association Primary School,台山商會學校,Aided,Primary,"14 Shek Pai Tau Road, Tuen Mun, N.T.",24622855,info@ts.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=344&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D17%26sort_id%3D-1
{'$oid': '15cfde153bb502701a1a2da7'},Tuen Mun,Tuen Mun Government Primary School,屯門官立小學,Gov't,Primary,"Siu Hong Court, Tuen Mun, N.T.",24651662,tmgps@edb.gov.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=345&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D17%26sort_id%3D-1
{'$oid': 'cb3b0c7a6299546e7cfcdabc'},Tuen Mun,Yan Chai Hospital Law Chan Chor Si Primary School,仁濟醫院羅陳楚思小學,Aided,Primary,"29 Wu King Road, Tuen Mun, N.T.",24413366,office@lccs.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=361&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D17%26sort_id%3D-1
{'$oid': '28c4a5735b82dd34c8259400'},Tuen Mun,Yan Tak Catholic Primary School,仁德天主教小學,Aided,Primary,"Estate Primary School No. 2, Phase II, Butterfly Estate, Tuen Mun, N.T.",24636171,info@yantak.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=346&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D17%26sort_id%3D-1
{'$oid': '728c0381fcd06c00afaf2e40'},Tuen Mun,A.D.&F.D. of Pok Oi Hospital Mrs. Cheng Yam On Millennium Sch.,博愛醫院歷屆總理聯誼會鄭任安夫人千禧小學,Aided,Primary,"111 So Kwun Wat Road, Tuen Mun, N.T.",24510088,info@mcyoms.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=348&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D17%26sort_id%3D-1
{'$oid': '3d68f55d4bb4e8c42c5f4b77'},Tuen Mun,A.D. & F.D. of Pok Oi Hospital Mrs Cheng Yam On School,博愛醫院歷屆總理聯誼會鄭任安夫人學校,Aided,Primary,"No. 3 Tuen Lee Street, Tuen Mun, N.T.",24512333,info@mcyos.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=347&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D17%26sort_id%3D-1
{'$oid': '344b18f1e3c5f765002a1ef5'},Tuen Mun,Castle Peak Catholic Primary School,青山天主教小學,Aided,Primary,"2 Tuen Mun Heung Sze Wui Road, Tuen Mun, N.T.",24574634,cpcps@cpcps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=349&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D17%26sort_id%3D-1
{'$oid': 'cb37f49463fcda0bf42dfc6a'},Tuen Mun,C.C.C. But San Primary School,中華基督教會拔臣小學,Aided,Primary,"28 Castle Peak Road, San Hui, Tuen Mun, N.T.",24596221,cccbs@butsan.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=364&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D17%26sort_id%3D-1
{'$oid': '4739568ed1deaac1ad27dfe3'},Tuen Mun,Islamic Primary School,伊斯蘭學校,Aided,Primary,"2 Oi Tak Lane, Yau Oi Estate, Tuen Mun, N.T.",24502270,mail@islamps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=351&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D17%26sort_id%3D-1
{'$oid': 'ff4a29a33b2f298aca0cffab'},Tuen Mun,Lui Cheung Kwong Lutheran Primary School,路德會呂祥光小學,Aided,Primary,"On Ting Estate, Tuen Mun, N.T.",24503128,info@lckps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=362&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D17%26sort_id%3D-1
