_id,District,Name (English),Name (Chinese),School Type,Level,Address,Phone,Email,Country,Link
{'$oid': '58a790744654602963072131'},Yau Tsim Mong,Newman Catholic College,天主教新民書院,Aided,Secondary,2 Cliff Road Yaumatei,23857812,nc@newman.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=343&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '618ab247b5591abb2f0f07d0'},Kwun Tong,Ning Po No. 2 College,寧波第二中學,Aided,Secondary,"9 Shun On Road, Shun Tin Estate, Kwun Tong, Kowloon",23467465,info@np2c.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=233&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'd80623247cb8a1ee01d63375'},Wong Tai Sin,Our Lady's College,聖母書院,Aided,Secondary,"3 Lung Fung Street, Wong Tai Sin, Kowloon",23275860,info@olc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=306&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '646a79e35eaf09bb3fad7df5'},Wong Tai Sin,Po Leung Kuk Celine Ho Yam Tong College,保良局何蔭棠中學,Aided,Secondary,"176 Po Kong Village Road, School Village, Wong Tai Sin, Kowloon",26269930,info@plkchc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=9&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '12a4395c2f92c0ab6975b92a'},Wong Tai Sin,Po Leung Kuk No.1 W.H. Cheung College,保良局第一張永慶中學,Aided,Secondary,173 Po Kong Village Road Tsz Wan Shan,23212167,office@plkno1.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=7&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'e4777d3a1f0b374eb0a94b1e'},Yau Tsim Mong,Queen Elizabeth School,伊利沙伯中學,Gov't,Secondary,152 Sai Yee Street Mongkok,23809621,qes@edb.gov.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=413&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '1804dcf7dfe2620fe35cfb3c'},Wong Tai Sin,Salvation Army William Booth Secondary School,救世軍卜維廉中學,Aided,Secondary,100 Yuk Wah Street Tsz Wan Shan,23269068,wbss@hkm.salvationarmy.org,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=169&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '675e7e76579526a728750bd5'},Yau Tsim Mong,S.K.H. All Saints' Middle School,聖公會諸聖中學,CAPUT,Secondary,"11 Pak Po Street, Mong Kok, Kowloon",27800147,info@skhasms.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=297&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '71a36ed3cfc7283d76cd847d'},Wong Tai Sin,S.K.H. St. Benedict's School,聖公會聖本德中學,Aided,Secondary,"No.11, Lam Chung Avenue, Choi Hung Estate, Kowloon",23200011,info@skhsbs.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=292&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '884a6694d463c01ffe9ffb8d'},Sham Shui Po,S.K.H. St. Mary's Church Mok Hing Yiu College,聖公會聖馬利亞堂莫慶堯中學,Aided,Secondary,"No. 1, Hoi Lai Street, Sham Shui Po, Kowloon",25775347,info@smcc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=293&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'fc1d53b59b1e0d692d2fd4b9'},Wong Tai Sin,St. Bonaventure College & High School,聖文德書院,Aided,Secondary,47 Sheung Fung Street Tsz Wan Shan,23238217,office@sbc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=314&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'f9e4b5ab3a298285dd88f8a1'},Yau Tsim Mong,St. Francis Xavier's College,聖芳濟書院,Aided,Secondary,45 Sycamore Street Tai Kok Tsui,23932271,sfxadmin@sfxc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=279&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '5c56a9c1d272be9354ec93d1'},Kwun Tong,St. Joseph's Anglo-Chinese School,聖若瑟英文中學,Aided,Secondary,"46 New Clear Water Bay Road, Kowloon.",37524500,contact@sjacs.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=310&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'fb39f7e3cb12e8c5ae61939e'},Yau Tsim Mong,St. Mary's Canossian College,嘉諾撒聖瑪利書院,Aided,Secondary,162 Austin Road,27242771,info@smcc.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=153&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '866b45b5afc5660cc0e78b8f'},Sha Tin,St. Rose of Lima's College,聖羅撒書院,Aided,Secondary,"29 Ngan Shing Street, Shatin, N.T.",23371867,info@hksrl.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=302&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'ea0fefee95c0b68451cae91f'},Wong Tai Sin,Stewards Pooi Tun Secondary School,香港神託會培敦中學,Aided,Secondary,162 Hammer Hill Road Wong Tai Sin,23265211,info@pooitun.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=381&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '2d92975fdf8fa785e5bf2f06'},Sham Shui Po,Tack Ching Girls' Secondary School,德貞女子中學,Aided,Secondary,9 Hing Wah Street West Sham Shui Po,27293211,tcgss@tackching.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=53&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': 'd05c32643ff3611268c7b590'},Sham Shui Po,Tak Nga Secondary School,德雅中學,Aided,Secondary,"18 Tat Chee Avenue, Yau Yat Chuen KLN",23803788,tnss@taknga.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=52&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '9016c1be7a572c11fdadbf3e'},Wong Tai Sin,Tak Oi Secondary School,德愛中學,Aided,Secondary,8 Tsz Wan Shan Road Kowloon,23238504,school@takoi.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=48&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '46dede8245b92d6a006c3b30'},Kwun Tong,The Hong Kong Taoist Association Ching Chung Secondary School,香港道教聯合會青松中學,Aided,Secondary,"4 Hiu Yuk Path, Sau Mau Ping Kwun Tong",27274315,info@ccss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=362&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '63552d94c73c4c1af27a5333'},Yau Tsim Mong,"Wah Yan College, Kowloon",華仁書院（九龍）,Aided,Secondary,56 Waterloo Road,23841038,info@wyk.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=125&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '85e9fadce38b188b540e0744'},Sham Shui Po,Wai Kiu College,惠僑英文中學,DSS,Secondary,17 Wai Chi Street Shek Kip Mei,27776289,wkc@wkc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=129&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D6
{'$oid': '93e59a14a3ca9e72509e9111'},Kwun Tong,CCC Kei Chi Secondary School,中華基督教會基智中學,Aided,Secondary,20 Shui Ning Street Kwun Tong Kowloon,23422954,office@keichi.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=446&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': '6743782bf73500d5b9620d6a'},Kwun Tong,CCC Mong Man Wai College,中華基督教會蒙民偉書院,Aided,Secondary,20 Hiu Ming Street Kwun Tong,27276372,info@cccmmwc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=447&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': '3a6ee66c7773e0a8b0409eec'},Kwun Tong,Delia Memorial School (Hip Wo),地利亞修女紀念學校（協和）,DSS,Secondary,221 Hip Wo Street Kwun Tong,23423198,hw@deliagroup.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=59&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': '823ac165f53705dbbc183793'},Kwun Tong,Delia Memorial School (Hip Wo No.2 College),地利亞修女紀念學校（協和二中）,DSS,Secondary,223 Hip Wo Street Kwun Tong,23896299,hw2@deliagroup.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=58&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': 'a4d81962b78eea80658590e4'},Kwun Tong,ECF Saint Too Canaan College,基督教中國佈道會聖道迦南書院,DSS,Secondary,6 Lee On Lane Kwun Tong,23720033,info@stcc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=141&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': 'd648cb2e09514a30c3d7e969'},Kwun Tong,Fukien Secondary School,福建中學,DSS,Secondary,"83 Chun Wah Road, Kwun Tong, Kowloon",25781745,fms-mail@fms.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=106&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': 'c4c8d05a036ce3a29e846986'},Kwun Tong,HKSKH Bishop Hall Secondary School,香港聖公會何明華會督中學,Aided,Secondary,"82, Hiu Kwong Street, Sau Mau Ping, Kowloon.",23479224,bhss@go.bhss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=383&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': '6196c13471dfa9ab6dc9a02b'},Kwun Tong,Ko Lui Secondary School,高雷中學,Aided,Secondary,9 Wo Hong Path Kwun Tong,23890213,office@klss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=115&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': 'c7be339b8155df052b1a08b3'},Kwun Tong,Kwun Tong Government Secondary School,觀塘官立中學,Gov't,Secondary,"9 Shun Chi Street, Shun Lee Estate, Kowloon.",23436220,ktgss@email.ktgss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=119&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': 'e99bf4163709cbf723351adb'},Kwun Tong,Kwun Tong Kung Lok Government Secondary School,觀塘功樂官立中學,Gov't,Secondary,90 Kung Lok Road Kwun Tong,23435059,ktklgss@edb.gov.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=118&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': 'b82ca48e581ad674adca4b4c'},Kwun Tong,Kwun Tong Maryknoll College,觀塘瑪利諾書院,Aided,Secondary,100 Tsui Ping Road Kwun Tong,27171485,ktmc@ktmc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=120&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': 'dece8cfd81f8f8e180a21527'},Kwun Tong,Leung Shek Chee College,梁式芝書院,Aided,Secondary,"80 Hiu Kwong Street, Kwun Tong, Kowloon",23496626,contact@lscc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=191&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': '6e728a46eba92ab747f9ab38'},Kwun Tong,Maryknoll Secondary School,瑪利諾中學,Aided,Secondary,"27 On Sau Road, Kwun Tong, Kowloon, Hong Kong",27583102,admin@maryknoll.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=214&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': '248808d026cda0f2d0343d9b'},Kwun Tong,Ning Po College,寧波公學,Aided,Secondary,7 Kung Lok Road Kwun Tong,23455633,info@npc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=234&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': 'c59fb6772884c6bcf5e4e4d1'},Kwun Tong,NLSI Lui Kwok Pat Fong College,新生命教育協會呂郭碧鳳中學,Aided,Secondary,"102, Tsui Ping Road, Kwun Tong, Kowloon (Excluding 5/F Staff Quarters)",23480103,info@lkpfc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=406&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': '8f42c1a02b05c8138b542d5d'},Kwun Tong,Po Chiu Catholic Secondary School,天主教普照中學,Aided,Secondary,No. 1 Po Chiu Road Yau Tong,23479907,pochiu@pochiu.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=341&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': '411591938b1e6d6c4744d4ff'},Kwun Tong,Shun Lee Catholic Secondary School,順利天主教中學,Aided,Secondary,"7 Shun Chi Street, Shun Lee Estate, Kwun Tong, KLN.",23893082,contact@slcss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=328&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': '14ddfefc415e3367ecc0c15e'},Kwun Tong,Sing Yin Secondary School,聖言中學,Aided,Secondary,"38 New Clear Water Bay Road, Kowloon.",23496281,syadm@singyin.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=315&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': 'f1534e2d0ec9036c18578317'},Kwun Tong,S.K.H. Kei Hau Secondary School,聖公會基孝中學,Aided,Secondary,G/F-6/F And Annex Block 5 Kai Tin Road KLN,23460252,info@keihau.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=284&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': 'b735abaf46b0203a4e9194ec'},Kwun Tong,S.K.H. Leung Kwai Yee Secondary School,聖公會梁季彜中學,Aided,Secondary,28 Hiu Ming Street Kwun Tong,27274321,lky@skhlkyss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=287&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': '9e50c8f86dc5cfb010c2eab3'},Kwun Tong,St. Antonius Girls' College,聖安當女書院,Aided,Secondary,1 Ko Chiu Road Yau Tong,23481379,school@sagc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=272&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': '58a284cb3fc5f06e6090882f'},Kwun Tong,St. Catharine's School for Girls,聖傑靈女子中學,Aided,Secondary,26 Hong Lee Road Kwun Tong,23456481,scsg@scsg.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=300&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': '625450cfc2ef4cd9b55ad50f'},Kwun Tong,St. Paul's School (Lam Tin),藍田聖保祿中學,Aided,Secondary,10 On Tin Street Lam Tin Kwun Tong,23472991,school@spslt.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=178&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': 'e8d48905d541abf5cbcd81eb'},Kwun Tong,The Mission Covenant Church Holm Glad College,基督教聖約教會堅樂中學,Aided,Secondary,26 Hiu Ming Street Kwun Tong,27274311,contact@holmglad.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=135&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': 'b8b3d42d4018f9ab64c0d6f6'},Kwun Tong,United Christian College (Kowloon East),滙基書院（東九龍）,DSS,Secondary,"2 Lee On Lane, Kwun Tong",23436677,mail@uccke.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=131&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': '2baa5c8aec5f9680e0e4832c'},Kwun Tong,Yan Chai Hospital Law Chan Chor Si College,仁濟醫院羅陳楚思中學,Aided,Secondary,"No. 10, Kai Lai Road, Kowloon Bay",26821315,ychlccsc@ychlccsc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=255&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': 'a0167161683efe96494c5f39'},Sham Shui Po,Concordia Lutheran School,路德會協同中學,Aided,Secondary,"12 Tai Hang Tung Road, Kowloon",23808837,mail@cls.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=204&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': '49f5615389f8a4778023238f'},Sai Kung,Heung To Secondary School (Tseung Kwan O),將軍澳香島中學,DSS,Secondary,4 Kan Hok Lane Tseung Kwan O,26233039,schoolmail@htss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=157&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': '6ead1e22e640b751ee42999b'},Sham Shui Po,HKSYC & IA Wong Tai Shan Memorial College,香港四邑商工總會黃棣珊紀念中學,Aided,Secondary,"250 Nam Cheong Street, Sham Shui Po, KLN",27788982,mails@wtsmc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=386&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': 'bdaaf3166750c34241457888'},Sham Shui Po,Holy Trinity College,寶血會上智英文書院,Aided,Secondary,3 Wai Chi Street Shek Kip Mei,27793220,info@htc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=24&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': '7f632467b1f3606c52ed4e09'},Sham Shui Po,Our Lady of The Rosary College,聖母玫瑰書院,Aided,Secondary,22 Rose Street Yau Yat Chuen,23806468,olr@olr.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=305&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D7
{'$oid': '9640bd4bbf80830684997cab'},Sai Kung,Carmel Divine Grace Foundation Secondary School,迦密主恩中學,Aided,Secondary,Po Lam Estate Tseung Kwan O,27010908,info@school.cdgfss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=149&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D8
{'$oid': '4eacda402b1042e0a0aa4f06'},Sai Kung,Catholic Ming Yuen Secondary School,天主教鳴遠中學,Aided,Secondary,Hau Tak Estate Tseung Kwan O,27027102,info@mingyuen.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=337&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D8
{'$oid': '4f3c3a96b2566ad66c85b31a'},Sai Kung,Cheng Chek Chee Secondary School of SK & HH District N.T.,新界西貢坑口區鄭植之中學,Aided,Secondary,"8 Chuk Kok Road Chuk Kok, Sai Kung",27198598,enquiry@cccss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=403&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D8
{'$oid': 'fcae3b4edaf5a5744a7c10e2'},Sai Kung,Christian & Missionary Alliance Sun Kei Secondary School,基督教宣道會宣基中學,Aided,Secondary,6 Tong Chun Street Tseung Kwan O,21916022,skss@skss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=140&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D8
{'$oid': '1ad0361bba82baf03c4c2cb9'},Sai Kung,Creative Secondary School,啓思中學,DSS,Secondary,"3 Pung Loi Road, Tseung Kwan O, Sai Kung",23360233,admin@css.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=239&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D8
{'$oid': 'd44da59ed4cacf8da95272bc'},Sai Kung,Evangel College,播道書院,DSS,Secondary,"No. 7, Chi Shin Street, Tseung Kwan O, N.T., Hong Kong",23661802,admission@evangel.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=28&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D8
{'$oid': '9b8d6afc76971a1f74896809'},Sai Kung,G.T. (Ellen Yeung) College,優才（楊殷有娣）書院,DSS,Secondary,"No. 10, Ling Kwong Street, Tiu Keng Leng, Tseung Kwan O",25356867,secondary@gtcollege.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=420&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D8
